1994Q1,919493.0,1215.8833333333334
1994Q2,1080833.0,1218.0749999999996
1994Q3,1175998.0,1221.1416666666667
1994Q4,1137759.0,1227.675
1995Q1,1012654.0,1236.075
1995Q2,1191717.0,1236.3833333333334
1995Q3,1208173.0,1239.1
1995Q4,1144142.0,1244.6083333333333
1996Q1,1093869.0,1248.7333333333333
1996Q2,1234465.0,1255.866666666667
1996Q3,1269818.0,1261.325
1996Q4,1218098.0,1270.0333333333333
1997Q1,1113645.0,1278.525
1997Q2,1251968.0,1288.2083333333333
1997Q3,1292486.0,1297.025
1997Q4,1213830.0,1305.1083333333331
1998Q1,1089407.0,1320.3583333333338
1998Q2,1293136.0,1327.016666666667
1998Q3,1315612.0,1334.6833333333332
1998Q4,1271174.0,1341.0583333333334
1999Q1,1131370.0,1341.8416666666667
1999Q2,1322414.0,1349.7333333333333
1999Q3,1380334.0,1357.5833333333333
1999Q4,1321658.0,1367.3499999999997
2000Q1,1169315.0,1369.3833333333334
2000Q2,1399467.0,1379.8333333333337
2000Q3,1387722.0,1388.2416666666668
2000Q4,1325556.0,1389.425
2001Q1,1182979.0,1401.5916666666667
2001Q2,1408889.0,1390.2416666666668
2001Q3,1288216.0,1382.6999999999998
2001Q4,1091201.0,1374.8250000000003
2002Q1,1031353.0,1372.6833333333334
2002Q2,1233206.0,1378.1749999999997
2002Q3,1281675.0,1375.3916666666667
2002Q4,1231964.0,1379.4
2003Q1,1061549.0,1373.0083333333332
2003Q2,1269083.0,1373.8916666666667
2003Q3,1318766.0,1375.8999999999999
2003Q4,1270199.0,1377.3916666666669
2004Q1,1152377.0,1384.9416666666668
2004Q2,1395796.0,1389.6083333333336
2004Q3,1423114.0,1391.4666666666665
2004Q4,1356800.0,1398.1416666666667
2005Q1,1183390.0,1398.7583333333332
2005Q2,1430979.0,1406.9166666666665
2005Q3,1483430.0,1416.5083333333332
2005Q4,1399785.0,1424.6166666666666
2006Q1,1253595.0,1433.0583333333332
2006Q2,1461901.0,1435.5166666666667
2006Q3,1463039.0,1440.4833333333336
2006Q4,1418046.0,1441.3916666666669
2007Q1,1270856.0,1447.2499999999998
2007Q2,1483964.0,1441.5083333333337
2007Q3,1467250.0,1447.7833333333338
2007Q4,1379013.0,1442.8666666666663
2008Q1,1236188.0,1437.1499999999999
2008Q2,1396946.0,1434.508333333333
2008Q3,1373578.0,1424.5416666666665
2008Q4,1265630.0,1396.591666666667
2009Q1,1086268.0,1362.9833333333333
2009Q2,1339122.0,1338.4750000000001
2009Q3,1345100.0,1319.375
2009Q4,1271941.0,1318.191666666667
2010Q1,1117784.0,1318.0833333333333
2010Q2,1313714.0,1327.8666666666668
2010Q3,1341874.0,1321.5166666666662
2010Q4,1307795.0,1328.725
2011Q1,1142679.0,1333.1583333333333
2011Q2,1351212.0,1328.2666666666667
2011Q3,1373093.0,1336.65
2011Q4,1311710.0,1339.6416666666667
2012Q1,1180284.0,1352.7249999999997
2012Q2,1352321.0,1367.7500000000005
2012Q3,1370027.0,1371.7916666666667
2012Q4,1315488.0,1379.5000000000002
2013Q1,1161709.0,1382.6083333333331
2013Q2,1382788.0,1392.0166666666669
2013Q3,1290188.0,1399.9666666666665
2013Q4,1362570.0,1408.8583333333331
2014Q1,1212709.0,1413.5333333333335
2014Q2,1420897.0,1417.55
2014Q3,1442418.0,1425.6416666666669
2014Q4,1413640.0,1434.4916666666666
2015Q1,1252631.0,1442.7833333333333
2015Q2,1480018.0,1449.7250000000004
2015Q3,1545167.0,1465.5749999999998
2015Q4,1545167.0,1473.3083333333332
